Site,Plot,reads_samp,Fire_Treatment,Tube,weight_mg,Sample_Type,Samplename_ITS,sample_num,barcode,OTU,count,resampled_count,resampled_date,kingdom,phylum,class,order,family,genus,species,n,score,SH_species,SH_gb_acc,SH_sh_acc,SH_type,identity,coverage,trophicMode,guild,confidenceRanking,growthForm,trait,notes,citationSource,unite_db_version,date_assigned,qbit_DNA_conc_ng_uL,guild2,exploration_type,Ecm_lineage,myco_reads,burn_reads,RA_samp,RA_total_reads,RA_total_Burn
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUm_25,709,116,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_atrisquamosa,1,1,Inocybe_atrisquamosa,KJ729882,SH1562222.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,204449,0.10837664322837053,0.0022353237909073713,0.0034678575096967947
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_14525,35,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_atrisquamosa,1,1,Inocybe_atrisquamosa,KJ729884,SH1562226.08FU,reps,0.985981308411215,0.995327102803738,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,204449,0.005350045857535922,1.1034743678668263e-4,1.711918375731845e-4
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_20813,89,19,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,Cortinarius_cruentoides,1,1,Cortinarius_cruentoides,KJ635217,SH1503763.08FU,refs,0.990147783251232,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_fringe,/cortinarius,317180,204449,0.013604402323448487,2.80597767828993e-4,4.3531638697181206e-4
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUa_24,93,11,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,Descomyces_albus,1,1,Descomyces_albus,KY081714,SH1514060.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_delicate,/descolea,317180,204449,0.014215836135738307,2.9320890346175673e-4,4.548811684087474e-4
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_33,4999,792,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_pseudoareolata,1,1,Russula_pseudoareolata,UDB013460,SH1546770.08FU,reps,0.98728813559322,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,contact,/russula-lactarius,317180,204449,0.7641394069092021,0.015760766757046473,0.024451085600809983
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_3782,30,9,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,Cortinarius,NA,9,1,Cortinarius_sp,MG553052,SH1141922.08FU,reps_singleton,0.955445544554455,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,medium-distance_fringe,/cortinarius,317180,204449,0.0045857535921736475,9.458351724572798e-5,1.4673586077701528e-4
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUg_86,28,5,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,NA,3,0.75,Descomyces_sp,KP191855,SH1514073.08FU,reps,0.981735159817352,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/descolea,317180,204449,0.004280036686028737,8.827794942934612e-5,1.369534700585476e-4
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_165,11,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,4,1,Thelephoraceae_sp,DQ672297,SH1141098.08FU,reps_singleton,0.91705069124424,0.995391705069124,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,0.001681442983797004,3.4680622990100256e-5,5.3803148951572274e-5
WAMESPShrubl01,WASP05,6542,B,42,258.7,Soil,SMM0142,142,SMM0142-POW14852A42-AAGKYY3M5,ITSall_OTUj_887,76,13,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,10,0.833333333333333,Mycena_polygramma,UDB0431950,SH1542348.08FU,reps,0.925925925925926,0.972222222222222,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,204449,0.011617242433506572,2.396115770225109e-4,3.7173084730177206e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUb_49,281,31,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,NA,10,0.909090909090909,Laccaria_canaliculata,JX270735,SH1553011.08FU,reps,0.894230769230769,0.894230769230769,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:44 2021,NA,EctoMycorrhizal,short-distance_delicate,/laccaria,317180,112731,0.04129923574368019,8.85932278201652e-4,0.00249265951690307
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_4555,187,18,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,NA,1,1,Russula_sp,DQ388840,SH1513800.08FU,reps,0.963636363636364,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,contact,/russula-lactarius,317180,112731,0.027483833039388596,5.895705908317044e-4,0.0016588161197895876
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_797,18,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium,NA,1,1,Hysterangium_sp,UDB004425,SH1191820.08FU,reps_singleton,0.983870967741935,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,mat,/hysterangium,317180,112731,0.0026455026455026454,5.6750110347436785e-5,1.5967213987279452e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUj_134,44,4,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium,NA,3,1,Hysterangium_sp,UDB004637,SH1191822.08FU,reps_singleton,0.967032967032967,0.983516483516483,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,mat,/hysterangium,317180,112731,0.006466784244562022,1.3872249196040102e-4,3.9030967524460885e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUj_255,42,7,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,Hysterangium,NA,2,1,Hysterangiales_sp,UDB0766730,SH1654367.08FU,reps,0.983333333333333,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,mat,/hysterangium,317180,112731,0.006172839506172839,1.3241692414401918e-4,3.725683263698539e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_696,527,45,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_hjortstamiana,1,1,Tomentella_hjortstamiana,UDB017783,SH2769562.08FU,refs_singleton,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Corticioid,NULL,NULL,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,medium-distance_smooth,/tomentella-thelephora,317180,112731,0.07745443856554968,0.0016615171196166215,0.0046748454284979285
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_24,1335,130,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,Descomyces_albus,1,1,Descomyces_albus,KY081714,SH1514060.08FU,reps,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,short-distance_delicate,/descolea,317180,112731,0.19620811287477954,0.004208966517434895,0.011842350373898927
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_8047,2293,207,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,NA,4,1,Clavulina_sp,KY774032,SH1173461.08FU,reps_singleton,0.962655601659751,0.995850622406639,Symbiotroph,Ectomycorrhizal,Highly Probable,Clavarioid,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,contact,/clavulina,317180,112731,0.3370076425631981,0.0072293335014818084,0.02034045648490655
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUg_86,415,39,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,NA,3,0.75,Descomyces_sp,KP191855,SH1514073.08FU,reps,0.981735159817352,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/descolea,317180,112731,0.06099353321575544,0.001308405321899237,0.0036813298915116515
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUj_13125,72,7,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,NA,7,1,Clavulina_sp,EF634120,SH1546109.08FU,reps,0.966804979253112,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Clavarioid,NULL,NULL,"Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,contact,/clavulina,317180,112731,0.010582010582010581,2.2700044138974714e-4,6.386885594911781e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_1866,40,3,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Descomyces,NA,1,1,Descomyces_angustisporus,DQ328125,SH1514069.08FU,reps,0.969230769230769,0.98974358974359,Symbiotroph,Ectomycorrhizal,Highly Probable,Gasteroid,Hypogeous,Common name - false truffle,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,short-distance_delicate,/descolea,317180,112731,0.005878894767783657,1.261113563276373e-4,3.5482697749509895e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_3167,19,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,Inocybe_kapila,1,1,Inocybe_kapila,KY440093,SH1183850.08FU,reps_singleton,1,1,Symbiotroph,Ectomycorrhizal,Highly Probable,Agaricoid,NULL,Sensu stricto (Matheny 2009).,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Matheny PB. 2009. McIlvainea 18:11-21 ((https://namyco.org/docs/3_Matheny.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,short-distance_delicate,/inocybe,317180,112731,0.002792475014697237,5.990289425562772e-5,1.68542814310172e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_6600,13,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,1,1,Agaricales_sp,GQ890496,SH1522742.08FU,reps,0.985714285714286,1,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.0019106407995296885,4.098619080648212e-5,1.1531876768590716e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_10308,567,44,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,4,1,Tomentella_sp,UDB014155,SH1572167.08FU,reps,0.904977375565611,0.986425339366516,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Clavarioid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.08333333333333333,0.0017876284759442587,0.005029672405993028
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_485,11,1,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,1,1,Fungi_sp,LC482607,SH3565124.08FU,reps_singleton,0.957142857142857,0.976190476190476,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:28:58 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.0016166960611405056,3.4680622990100256e-5,9.757741881115221e-5
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_32,154,18,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,NA,2,1,Amanita_australis,GU222314,SH1181661.08FU,reps_singleton,0.964824120603015,0.989949748743719,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Agaricoid,NULL,Included due to manual confirmation,"Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); Wolfe BE, et al. 2012. PLoS ONE 7:e39597 ((https://doi.org/10.1371/journal.pone.0039597)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html)); http://en.wikipedia.org/wiki/List_of_deadly_fungi ((http://en.wikipedia.org/wiki/List_of_deadly_fungi))",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:29:16 2021,NA,EctoMycorrhizal,contact,/amanita,317180,112731,0.02263374485596708,4.855287218614036e-4,0.0013660838633561309
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUa_1039,17,5,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,8,1,Pseudotomentella_sp,UDB0428129,SH2613825.08FU,reps_singleton,0.899521531100478,0.956937799043062,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:17:18 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.0024985302763080542,5.3597326439245856e-5,1.5080146543541706e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUm_916,56,0,NA,Fungi,Basidiomycota,Agaricomycetes,Hysterangiales,Hysterangiaceae,NA,NA,4,1,Hysterangiales_sp,UDB0766730,SH1654367.08FU,reps,0.966850828729282,0.994475138121547,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Probable,Gasteroid,Hypogeous,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 15:55:31 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.00823045267489712,1.7655589885869224e-4,4.967577684931385e-4
WAMESPShrubl01,WASP06,6804,U,43,246.2,Soil,SMM0143,143,SMM0143-POW14852A43-AAGKYY3M5,ITSall_OTUj_887,24,2,Fri Mar 21 23:04:47 2025,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,NA,NA,10,0.833333333333333,Mycena_polygramma,UDB0431950,SH1542348.08FU,reps,0.925925925925926,0.972222222222222,Pathotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite,Probable,Agaricoid,NULL,Included due to manual confirmation,"Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)",sh_general_release_dynamic_s_10.05.2021,Thu Jul  8 14:30:00 2021,NA,EctoMycorrhizal,NA,NA,317180,112731,0.003527336860670194,7.566681379658239e-5,2.1289618649705938e-4
